"Package Description","Description du paquet"
"Packaging","Emballage"
"Parcel","Colis"
"Parcel Post","Colis postal"
"Password","Mot de passe"
"Pickup Method","Retrait"
"Please enter the package weight","Saisissez le poids du paquet"
"Please make sure to use only digits here. No dashes are allowed.","Veuillez utiliser uniquement des chiffres. Les tirets ne sont pas acceptés."
"Pounds","Livres"
"Priority Mail","Courrier prioritaire"
"Priority Overnight","Lendemain (prioritaire)"
"Receiver","Destinataire"
"Rectangular","Rectangulaire"
"Regular","Régulier"
"Regular Pickup","Ramassage régulier"
"Request Courier","Demander un coursier"
"Residential","Residential"
"Residential Delivery","Residential Delivery"
"Response is in the wrong format","La réponse n'est pas dans le bon format"
"Round","Arrondi"
"Second Day Service","Service deuxième jour"
"Sender","Expéditeur"
"Ship to Applicable Countries","Livrer aux pays applicables"
"Ship to Specific Countries","Livrer aux pays spécifiques"
"Shipment Contains Hazardous Materials","La livraison comprend des produits dangereux"
"Shipment Dutiable","Livraison taxable"
"Shipment Duty Payment Type","Type de paiement de taxe de livraison"
"Shipment Type","Type de livraison"
"Shipment is not available.","La livraison n'est pas disponible."
"Shipment picked up","Colis récupéré"
"Shipper Number","Numéro du livreur"
"Shipping Key","Clé de livraison"
"Shipping Key (International)","Clé de livraison (international)"
"Show Method if Not Applicable","Afficher le mode s'il n'est pas applicable"
"Size","Taille"
"Sort Order","Ordre de tri"
"Standard Overnight","Standard Overnight"
"Station","Gare"
"Subtotal","Sous-total"
"Subtotal With Discount","Sous-total avec remise"
"The response is in wrong format.","La réponse n'est pas dans le bon format."
"There is no available method for selected shipping address.","Il n'y a pas de mode disponible pour l'adresse de livraison choisie."
"Third Party","Tiers"
"Title","Titre"
"To Lower","Vers le bas"
"To Upper","Vers le haut"
"Tracking XML URL","URL XML de suivi"
"UPS","UPS"
"UPS Expedited","UPS Expedited"
"UPS Express","UPS Express"
"UPS Express Box","UPS Express Box"
"UPS Express Early A.M.","UPS Express Early A.M."
"UPS Express Plus","UPS Express Plus"
"UPS Ground","UPS Ground"
"UPS Letter Envelope","UPS Letter Envelope"
"UPS Next Day Air","UPS Next Day Air"
"UPS Next Day Air Early A.M.","UPS Next Day Air Early A.M."
"UPS Next Day Air Saver","UPS Next Day Air Saver"
"UPS Saver","UPS Saver"
"UPS Second Day Air","UPS Second Day Air"
"UPS Second Day Air A.M.","UPS Second Day Air A.M."
"UPS Standard","UPS Standard"
"UPS Three-Day Select","UPS Three-Day Select"
"UPS Today Dedicated Courrier","UPS Today Dedicated Courrier"
"UPS Today Express","UPS Today Express"
"UPS Today Express Saver","UPS Today Express Saver"
"UPS Today Intercity","UPS Today Intercity"
"UPS Today Standard","UPS Today Standard"
"UPS Tube","UPS Tube"
"UPS Type","UPS Type"
"UPS Worldwide 10 kilo","UPS Worldwide 10 kilo"
"UPS Worldwide 25 kilo","UPS Worldwide 25 kilo"
"UPS Worldwide Expedited","UPS Worldwide Expedited"
"UPS Worldwide Express","UPS Worldwide Express"
"UPS Worldwide Express Plus","UPS Worldwide Express Plus"
"UPS Worldwide Express PlusSM","UPS Worldwide Express PlusSM"
"USPS","USPS"
"Unable to retrieve tracking","Impossible de récupérer les informations de suivi"
"United Parcel Service","United Parcel Service"
"United Parcel Service XML","XML UPS"
"Unknown error","Erreur inconnue"
"Used only when ""Additional Protection Value"" is set to ""Configuration"". Can contain only numeric amount.","Utilisé uniquement si ""Valeur de protection supplémentaire"" est fixé à ""Configuration"". Ne peut obtenir que des montants numériques."
"User ID","ID utilisateur"
"UserId","ID utilisateur"
"Variable","Variable"
"Weight Unit","Unité de poids"
"Worldwide Expedited","Worldwide Expedited"
"Worldwide Express","Worldwide Express"
"Worldwide Express Letter","Worldwide Express Letter"
"Worldwide Express Plus","Worldwide Express Plus"
"Worldwide Express Plus Letter","Worldwide Express Plus Letter"
"Worldwide Express Saver","Worldwide Express Saver"
"Yes","Oui"
"Your Packaging","Votre paquet"
"was not delivered nor scanned","n'a été ni livré ni scanné"
"2 Day","2 jours"
"Adult","Adulte"
"Adult Signature Required","La signature d'un adulte est requise"
"Customer Supplied Package","Emballage fourni par le client"
"Delivery Confirmation","Confirmation de livraison"
"Direct",""
"Documents",""
"Enabled for Checkout","Activé pour commander"
"Freight","Fret"
"Gift","Cadeau"
"Girth","Circonférence"
"Height","Hauteur"
"Indirect",""
"International Ground","Sol international"
"Key","Clé"
"Large Express Box","Boite Express large"
"Length","Longueur"
"Medium Express Box","Boite Express Medium"
"Merchandise","Marchandises"
"Meter Number","Numéro du compteur"
"National Freight","Fret National"
"No packages for request","Pas de paquet demandé"
"Not Required","Non requis"
"Other","Autre"
"PAK",""
"Pallet","Pallettes"
"Required","Obligatoire"
"Required for negotiated rates; 6-character UPS.","Obligatoire pour les tarifs négociés; 6 caractères UPS."
"Return","Retour"
"Sample","Exemple"
"Sandbox Mode","Mode Sandbox"
"Secure Gateway URL","URL sécurisée de la passerelle"
"Service type does not match","Le type de service ne correspond pas"
"Signature Required","Signature obligatoire"
"Small Express Box","Boite Express petite"
"Smart Post",""
"UPS Worldwide Saver",""
"Width","Largeur"
